ENROLMENT_ASN,ENROLMENT_SCHOOL_CODE,ENROLMENT_SCHOOL_YEAR,ENROLMENT_COURSE_CODE,ENROLMENT_ENTRY_DATE,ENROLMENT_EXIT_DATE
023159156,0590,2024,WLD1130,10-OCT-23,30-JAN-24
023159156,0590,2024,HCS2020,25-JAN-24,30-JAN-24
023159156,0590,2024,WLD1060,10-OCT-23,30-JAN-24
023159156,0590,2024,HCS3040,25-JAN-24,30-JAN-24
023159156,0590,2024,HCS3000,05-SEP-23,
023159156,0590,2024,WLD1070,07-DEC-23,26-JUN-24
023159156,0590,2024,REC1040,14-SEP-23,30-JAN-24
044054543,0590,2024,FOD1910,15-JAN-24,30-JAN-24
044054543,0590,2024,MAT1793,05-SEP-23,30-JAN-24
044054543,0590,2024,FOD1030,07-SEP-23,30-JAN-24
044054543,0590,2024,FOD1060,17-NOV-23,30-JAN-24
044054543,0590,2024,FOD1010,07-SEP-23,30-JAN-24
044054543,0590,2024,PED1445,05-SEP-23,30-JAN-24
044054543,0590,2024,CTR1010,05-SEP-23,
044054543,0590,2024,SCN1270,31-JAN-24,26-JUN-24
044054543,0590,2024,SST1772,05-SEP-23,30-JAN-24
044054543,0590,2024,FOD1020,18-OCT-23,30-JAN-24
044054543,0590,2024,FOD1040,05-DEC-23,30-JAN-24
044054543,0590,2024,LDC1568,31-JAN-24,26-JUN-24
044054543,0590,2024,HCS3000,05-SEP-23,
044054543,0590,2024,FNA1410,31-JAN-24,26-JUN-24
044054543,0590,2024,ELA1105,31-JAN-24,26-JUN-24
027160978,0590,2024,PED1445,05-SEP-23,30-JAN-24
027160978,0590,2024,FSL1099,31-JAN-24,26-JUN-24
027160978,0590,2024,MAT1791,05-SEP-23,30-JAN-24
027160978,0590,2024,ELA1105,31-JAN-24,26-JUN-24
027160978,0590,2024,SST1771,05-SEP-23,30-JAN-24
027160978,0590,2024,CTR1010,05-SEP-23,
027160978,0590,2024,SCN1270,31-JAN-24,26-JUN-24
027160978,0590,2024,FNA1400,05-SEP-23,30-JAN-24
027160978,0590,2024,SSN2172,09-FEB-24,26-JUN-24
027160978,0590,2024,HCS3000,05-SEP-23,
047932315,0590,2024,FSL1099,31-JAN-24,26-JUN-24
047932315,0590,2024,SST1771,05-SEP-23,30-JAN-24
047932315,0590,2024,HCS2020,18-DEC-23,26-JUN-24
047932315,0590,2024,CTR1010,05-SEP-23,
047932315,0590,2024,HCS3040,18-DEC-23,26-JUN-24
047932315,0590,2024,SCN1270,05-SEP-23,30-JAN-24
047932315,0590,2024,HCS3920,18-DEC-23,26-JUN-24
047932315,0590,2024,MAT1791,31-JAN-24,26-JUN-24
047932315,0590,2024,HCS3910,18-DEC-23,26-JUN-24
047932315,0590,2024,LDC1289,05-SEP-23,30-JAN-24
047932315,0590,2024,FNA1400,05-SEP-23,30-JAN-24
047932315,0590,2024,PED1445,31-JAN-24,26-JUN-24
047932315,0590,2024,HCS2950,18-DEC-23,26-JUN-24
047932315,0590,2024,HCS3000,05-SEP-23,
047932315,0590,2024,ELA1105,31-JAN-24,26-JUN-24
019629014,0590,2024,WLD1100,10-OCT-23,30-JAN-24
019629014,0590,2024,PED1445,05-SEP-23,30-JAN-24
019629014,0590,2024,CTR1010,05-SEP-23,
019629014,0590,2024,CON1010,07-FEB-24,26-JUN-24
019629014,0590,2024,MEC1010,07-FEB-24,26-JUN-24
019629014,0590,2024,SCN1270,05-SEP-23,30-JAN-24
019629014,0590,2024,MAT1791,31-JAN-24,26-JUN-24
019629014,0590,2024,HCS2020,25-JAN-24,30-JAN-24
019629014,0590,2024,HSS1080,13-NOV-23,30-JAN-24
019629014,0590,2024,SST1771,05-SEP-23,30-JAN-24
019629014,0590,2024,WLD1130,10-OCT-23,30-JAN-24
019629014,0590,2024,HCS3040,25-JAN-24,30-JAN-24
019629014,0590,2024,HCS3000,05-SEP-23,
019629014,0590,2024,ELA1105,31-JAN-24,26-JUN-24
019629014,0590,2024,WLD1060,10-OCT-23,30-JAN-24
049802573,0590,2024,LDC1515,05-SEP-23,30-JAN-24
049802573,0590,2024,REC1050,15-DEC-23,30-JAN-24
049802573,0590,2024,FSL1099,31-JAN-24,26-JUN-24
049802573,0590,2024,MAT1791,31-JAN-24,26-JUN-24
049802573,0590,2024,REC2010,31-OCT-23,30-JAN-24
049802573,0590,2024,ELA1105,31-JAN-24,26-JUN-24
049802573,0590,2024,SST1771,05-SEP-23,30-JAN-24
049802573,0590,2024,PED1445,31-JAN-24,26-JUN-24
049802573,0590,2024,REC1045,31-OCT-23,30-JAN-24
049802573,0590,2024,CTR1010,05-SEP-23,
049802573,0590,2024,REC2040,15-DEC-23,30-JAN-24
049802573,0590,2024,SCN1270,05-SEP-23,30-JAN-24
049802573,0590,2024,HCS3000,05-SEP-23,
049802573,0590,2024,REC1040,14-SEP-23,30-JAN-24
030024062,0590,2024,LDC1515,05-SEP-23,30-JAN-24
030024062,0590,2024,MAT1791,31-JAN-24,26-JUN-24
030024062,0590,2024,HSA3521,16-OCT-23,30-JAN-24
030024062,0590,2024,COS1020,21-SEP-23,30-JAN-24
030024062,0590,2024,EST1020,30-NOV-23,30-JAN-24
030024062,0590,2024,CTR1010,05-SEP-23,
030024062,0590,2024,HSA3511,16-OCT-23,30-JAN-24
030024062,0590,2024,SCN1270,05-SEP-23,30-JAN-24
030024062,0590,2024,HSA3900,08-SEP-23,30-JAN-24
030024062,0590,2024,FOD1010,01-FEB-24,26-JUN-24
030024062,0590,2024,HSA3436,01-NOV-23,30-JAN-24
030024062,0590,2024,PED1445,31-JAN-24,26-JUN-24
030024062,0590,2024,COS1010,21-SEP-23,30-JAN-24
030024062,0590,2024,HCS3000,05-SEP-23,
030024062,0590,2024,ELA1105,05-SEP-23,30-JAN-24
030024062,0590,2024,HSA3431,01-NOV-23,30-JAN-24
030024062,0590,2024,FOD1030,01-FEB-24,26-JUN-24
030024062,0590,2024,SST1771,31-JAN-24,26-JUN-24
030024062,0590,2024,EST1070,30-NOV-23,30-JAN-24
030024062,0590,2024,LDC1515,05-SEP-23,30-JAN-24
030024062,0590,2024,MAT1791,31-JAN-24,26-JUN-24
030024062,0590,2024,HSA3521,16-OCT-23,30-JAN-24
030024062,0590,2024,COS1020,21-SEP-23,30-JAN-24
030024062,0590,2024,EST1020,30-NOV-23,30-JAN-24
030024062,0590,2024,CTR1010,05-SEP-23,
030024062,0590,2024,HSA3511,16-OCT-23,30-JAN-24
030024062,0590,2024,SCN1270,05-SEP-23,30-JAN-24
030024062,0590,2024,HSA3900,08-SEP-23,30-JAN-24
030024062,0590,2024,FOD1010,01-FEB-24,26-JUN-24
030024062,0590,2024,HSA3436,01-NOV-23,30-JAN-24
030024062,0590,2024,PED1445,31-JAN-24,26-JUN-24
030024062,0590,2024,COS1010,21-SEP-23,30-JAN-24
030024062,0590,2024,HCS3000,05-SEP-23,
030024062,0590,2024,ELA1105,05-SEP-23,30-JAN-24
030024062,0590,2024,HSA3431,01-NOV-23,30-JAN-24
030024062,0590,2024,FOD1030,01-FEB-24,26-JUN-24
030024062,0590,2024,SST1771,31-JAN-24,26-JUN-24
030024062,0590,2024,EST1070,30-NOV-23,30-JAN-24
046326980,0590,2024,MAT1791,05-SEP-23,30-JAN-24
046326980,0590,2024,SST1771,05-SEP-23,30-JAN-24
046326980,0590,2024,FOD1020,18-OCT-23,30-JAN-24
046326980,0590,2024,FOD1040,05-DEC-23,30-JAN-24
046326980,0590,2024,CTR1010,05-SEP-23,
046326980,0590,2024,SCN1270,31-JAN-24,26-JUN-24
046326980,0590,2024,HSS1080,31-OCT-23,30-JAN-24
046326980,0590,2024,WLD1130,15-SEP-23,30-JAN-24
046326980,0590,2024,CON1010,07-FEB-24,26-JUN-24
046326980,0590,2024,HCS2020,15-JAN-24,30-JAN-24
046326980,0590,2024,FOD1060,17-NOV-23,30-JAN-24
046326980,0590,2024,WLD1100,16-OCT-23,30-JAN-24
046326980,0590,2024,FOD1910,15-JAN-24,30-JAN-24
046326980,0590,2024,PED1445,31-JAN-24,26-JUN-24
046326980,0590,2024,HCS3040,15-JAN-24,30-JAN-24
046326980,0590,2024,FOD1010,07-SEP-23,30-JAN-24
046326980,0590,2024,FOD1030,07-SEP-23,30-JAN-24
046326980,0590,2024,WLD1060,15-SEP-23,30-JAN-24
046326980,0590,2024,HCS3000,05-SEP-23,
046326980,0590,2024,ELA1105,31-JAN-24,26-JUN-24
022253646,0590,2024,WLD1100,10-OCT-23,30-JAN-24
022253646,0590,2024,MAT1791,31-JAN-24,26-JUN-24
022253646,0590,2024,ELA1105,31-JAN-24,26-JUN-24
022253646,0590,2024,FOD1020,18-OCT-23,30-JAN-24
022253646,0590,2024,PED1445,31-JAN-24,26-JUN-24
022253646,0590,2024,FOD1040,05-DEC-23,30-JAN-24
022253646,0590,2024,CTR1010,05-SEP-23,
022253646,0590,2024,SCN1270,05-SEP-23,30-JAN-24
022253646,0590,2024,HCS2020,25-JAN-24,30-JAN-24
022253646,0590,2024,HSS1080,13-NOV-23,30-JAN-24
022253646,0590,2024,SST1771,05-SEP-23,30-JAN-24
022253646,0590,2024,SCN2231,31-JAN-24,26-JUN-24
022253646,0590,2024,WLD1130,10-OCT-23,30-JAN-24
022253646,0590,2024,FOD1060,17-NOV-23,30-JAN-24
022253646,0590,2024,FOD1910,15-JAN-24,30-JAN-24
022253646,0590,2024,HCS3040,25-JAN-24,30-JAN-24
022253646,0590,2024,FOD1010,07-SEP-23,30-JAN-24
022253646,0590,2024,FOD1030,07-SEP-23,30-JAN-24
022253646,0590,2024,HCS3000,05-SEP-23,
022253646,0590,2024,WLD1060,10-OCT-23,30-JAN-24
018184235,0590,2024,REC1050,15-DEC-23,30-JAN-24
018184235,0590,2024,REC2010,31-OCT-23,30-JAN-24
018184235,0590,2024,REC1045,31-OCT-23,30-JAN-24
018184235,0590,2024,CTR1010,05-SEP-23,
018184235,0590,2024,SCN1270,31-JAN-24,26-JUN-24
018184235,0590,2024,HSS1080,31-OCT-23,30-JAN-24
018184235,0590,2024,REC2040,15-DEC-23,30-JAN-24
018184235,0590,2024,WLD1130,15-SEP-23,30-JAN-24
018184235,0590,2024,CON1010,07-FEB-24,26-JUN-24
018184235,0590,2024,MAT1791,05-SEP-23,30-JAN-24
018184235,0590,2024,HCS2020,15-JAN-24,30-JAN-24
018184235,0590,2024,SST1771,05-SEP-23,30-JAN-24
018184235,0590,2024,WLD1100,16-OCT-23,30-JAN-24
018184235,0590,2024,PED1445,31-JAN-24,26-JUN-24
018184235,0590,2024,HCS3040,15-JAN-24,30-JAN-24
018184235,0590,2024,WLD1060,15-SEP-23,30-JAN-24
018184235,0590,2024,HCS3000,05-SEP-23,
018184235,0590,2024,ELA1105,31-JAN-24,26-JUN-24
018184235,0590,2024,REC1040,14-SEP-23,30-JAN-24
018184235,0590,2024,REC1050,15-DEC-23,30-JAN-24
018184235,0590,2024,REC2010,31-OCT-23,30-JAN-24
018184235,0590,2024,REC1045,31-OCT-23,30-JAN-24
018184235,0590,2024,CTR1010,05-SEP-23,
018184235,0590,2024,SCN1270,31-JAN-24,26-JUN-24
018184235,0590,2024,HSS1080,31-OCT-23,30-JAN-24
018184235,0590,2024,REC2040,15-DEC-23,30-JAN-24
018184235,0590,2024,WLD1130,15-SEP-23,30-JAN-24
018184235,0590,2024,CON1010,07-FEB-24,26-JUN-24
018184235,0590,2024,MAT1791,05-SEP-23,30-JAN-24
018184235,0590,2024,HCS2020,15-JAN-24,30-JAN-24
018184235,0590,2024,SST1771,05-SEP-23,30-JAN-24
018184235,0590,2024,WLD1100,16-OCT-23,30-JAN-24
018184235,0590,2024,PED1445,31-JAN-24,26-JUN-24
018184235,0590,2024,HCS3040,15-JAN-24,30-JAN-24
018184235,0590,2024,WLD1060,15-SEP-23,30-JAN-24
018184235,0590,2024,HCS3000,05-SEP-23,
018184235,0590,2024,ELA1105,31-JAN-24,26-JUN-24
018184235,0590,2024,REC1040,14-SEP-23,30-JAN-24
008368004,0590,2024,WLD1100,10-OCT-23,30-JAN-24
008368004,0590,2024,FSL1099,31-JAN-24,26-JUN-24
008368004,0590,2024,ELA1105,31-JAN-24,26-JUN-24
008368004,0590,2024,SST1771,05-SEP-23,30-JAN-24
008368004,0590,2024,PED1445,31-JAN-24,26-JUN-24
008368004,0590,2024,CTR1010,05-SEP-23,
008368004,0590,2024,SCN2231,31-JAN-24,26-JUN-24
008368004,0590,2024,MAT1791,05-SEP-23,30-JAN-24
008368004,0590,2024,SCN1270,05-SEP-23,30-JAN-24
008368004,0590,2024,HCS2020,25-JAN-24,30-JAN-24
008368004,0590,2024,HSS1080,13-NOV-23,30-JAN-24
008368004,0590,2024,WLD1130,10-OCT-23,30-JAN-24
008368004,0590,2024,HCS3040,25-JAN-24,30-JAN-24
008368004,0590,2024,HCS3000,05-SEP-23,
008368004,0590,2024,WLD1060,10-OCT-23,30-JAN-24
008368004,0590,2024,WLD1100,10-OCT-23,30-JAN-24
008368004,0590,2024,FSL1099,31-JAN-24,26-JUN-24
008368004,0590,2024,ELA1105,31-JAN-24,26-JUN-24
008368004,0590,2024,SST1771,05-SEP-23,30-JAN-24
008368004,0590,2024,PED1445,31-JAN-24,26-JUN-24
008368004,0590,2024,CTR1010,05-SEP-23,
008368004,0590,2024,SCN2231,31-JAN-24,26-JUN-24
008368004,0590,2024,MAT1791,05-SEP-23,30-JAN-24
008368004,0590,2024,SCN1270,05-SEP-23,30-JAN-24
008368004,0590,2024,HCS2020,25-JAN-24,30-JAN-24
008368004,0590,2024,HSS1080,13-NOV-23,30-JAN-24
008368004,0590,2024,WLD1130,10-OCT-23,30-JAN-24
008368004,0590,2024,HCS3040,25-JAN-24,30-JAN-24
008368004,0590,2024,HCS3000,05-SEP-23,
008368004,0590,2024,WLD1060,10-OCT-23,30-JAN-24
012163953,0590,2024,HSA3521,16-OCT-23,30-JAN-24
012163953,0590,2024,COS1020,21-SEP-23,30-JAN-24
012163953,0590,2024,EST1020,30-NOV-23,30-JAN-24
012163953,0590,2024,PED1445,05-SEP-23,30-JAN-24
012163953,0590,2024,CTR1010,05-SEP-23,
012163953,0590,2024,SST1772,05-SEP-23,30-JAN-24
012163953,0590,2024,HSA3511,16-OCT-23,30-JAN-24
012163953,0590,2024,MAT1793,31-JAN-24,26-JUN-24
012163953,0590,2024,HSA3900,08-SEP-23,30-JAN-24
012163953,0590,2024,FNA1400,05-SEP-23,30-JAN-24
012163953,0590,2024,LDC1909,31-JAN-24,26-JUN-24
012163953,0590,2024,HSA3436,01-NOV-23,30-JAN-24
012163953,0590,2024,COS1010,21-SEP-23,30-JAN-24
012163953,2239,2024,ELA1104,13-FEB-24,26-JUN-24
012163953,0590,2024,HCS3000,05-SEP-23,
012163953,0590,2024,FNA1410,31-JAN-24,26-JUN-24
012163953,0590,2024,HSA3431,01-NOV-23,30-JAN-24
012163953,0590,2024,EST1070,30-NOV-23,30-JAN-24
012163953,0590,2024,HSA3521,16-OCT-23,30-JAN-24
012163953,0590,2024,COS1020,21-SEP-23,30-JAN-24
012163953,0590,2024,EST1020,30-NOV-23,30-JAN-24
012163953,0590,2024,PED1445,05-SEP-23,30-JAN-24
012163953,0590,2024,CTR1010,05-SEP-23,
012163953,0590,2024,SST1772,05-SEP-23,30-JAN-24
012163953,0590,2024,HSA3511,16-OCT-23,30-JAN-24
012163953,0590,2024,MAT1793,31-JAN-24,26-JUN-24
012163953,0590,2024,HSA3900,08-SEP-23,30-JAN-24
012163953,0590,2024,FNA1400,05-SEP-23,30-JAN-24
012163953,0590,2024,LDC1909,31-JAN-24,26-JUN-24
012163953,0590,2024,HSA3436,01-NOV-23,30-JAN-24
012163953,0590,2024,COS1010,21-SEP-23,30-JAN-24
012163953,2239,2024,ELA1104,13-FEB-24,26-JUN-24
012163953,0590,2024,HCS3000,05-SEP-23,
012163953,0590,2024,FNA1410,31-JAN-24,26-JUN-24
012163953,0590,2024,HSA3431,01-NOV-23,30-JAN-24
012163953,0590,2024,EST1070,30-NOV-23,30-JAN-24
014147327,0590,2024,FOD1020,18-OCT-23,30-JAN-24
014147327,0590,2024,FOD1040,05-DEC-23,30-JAN-24
014147327,0590,2024,REC1040,08-FEB-24,26-JUN-24
014147327,0590,2024,CON1140,17-NOV-23,30-JAN-24
014147327,0590,2024,CTR1010,05-SEP-23,
014147327,0590,2024,SCN1270,05-SEP-23,30-JAN-24
014147327,0590,2024,MAT1791,31-JAN-24,26-JUN-24
014147327,0590,2024,CON1120,17-NOV-23,30-JAN-24
014147327,0590,2024,CON1010,15-SEP-23,30-JAN-24
014147327,0590,2024,FOD1060,17-NOV-23,30-JAN-24
014147327,0590,2024,CON1130,16-OCT-23,30-JAN-24
014147327,0590,2024,CON1070,16-OCT-23,30-JAN-24
014147327,0590,2024,FOD1910,15-JAN-24,30-JAN-24
014147327,0590,2024,PED1445,31-JAN-24,26-JUN-24
014147327,0590,2024,FOD1010,07-SEP-23,30-JAN-24
014147327,0590,2024,FOD1030,07-SEP-23,30-JAN-24
014147327,0590,2024,HCS3000,05-SEP-23,
014147327,0590,2024,ELA1105,05-SEP-23,30-JAN-24
014147327,0590,2024,SST1771,31-JAN-24,26-JUN-24
042602335,0590,2024,FOD1910,15-JAN-24,30-JAN-24
042602335,0590,2024,CSE1110,11-OCT-23,30-JAN-24
042602335,0590,2024,MAT1791,05-SEP-23,30-JAN-24
042602335,0590,2024,FOD1030,07-SEP-23,30-JAN-24
042602335,0590,2024,FOD1060,17-NOV-23,30-JAN-24
042602335,0590,2024,FOD1010,07-SEP-23,30-JAN-24
042602335,0590,2024,CTR1010,05-SEP-23,
042602335,0590,2024,SCN1270,31-JAN-24,26-JUN-24
042602335,0590,2024,FNA1425,31-JAN-24,26-JUN-24
042602335,0590,2024,FOD1020,18-OCT-23,30-JAN-24
042602335,0590,2024,FOD1040,05-DEC-23,30-JAN-24
042602335,0590,2024,CSE1010,14-SEP-23,30-JAN-24
042602335,0590,2024,CSE1240,30-NOV-23,30-JAN-24
042602335,0590,2024,ELT1130,13-NOV-23,30-JAN-24
042602335,0590,2024,PED1445,31-JAN-24,26-JUN-24
042602335,0590,2024,HCS3000,05-SEP-23,
042602335,0590,2024,ELA1105,05-SEP-23,30-JAN-24
042602335,0590,2024,SST1771,31-JAN-24,26-JUN-24
042602335,0590,2024,CSE1910,20-DEC-23,30-JAN-24
048794854,0590,2024,REC1050,15-DEC-23,30-JAN-24
048794854,0590,2024,MAT1791,31-JAN-24,26-JUN-24
048794854,0590,2024,REC2010,31-OCT-23,30-JAN-24
048794854,0590,2024,FAB1010,15-SEP-23,30-JAN-24
048794854,0590,2024,FAB1048,16-OCT-23,30-JAN-24
048794854,0590,2024,PED1445,31-JAN-24,26-JUN-24
048794854,0590,2024,REC1045,31-OCT-23,30-JAN-24
048794854,0590,2024,CTR1010,05-SEP-23,
048794854,0590,2024,REC2040,15-DEC-23,30-JAN-24
048794854,0590,2024,MEC1010,07-FEB-24,26-JUN-24
048794854,0590,2024,SCN1270,05-SEP-23,30-JAN-24
048794854,0590,2024,FAB1100,28-NOV-23,30-JAN-24
048794854,0590,2024,FAB1050,08-NOV-23,30-JAN-24
048794854,0590,2024,FAB1910,28-NOV-23,30-JAN-24
048794854,0590,2024,ELA1105,05-SEP-23,30-JAN-24
048794854,0590,2024,HCS3000,05-SEP-23,
048794854,0590,2024,SST1771,31-JAN-24,26-JUN-24
048794854,0590,2024,REC1040,14-SEP-23,30-JAN-24
009745911,0590,2024,FOD1910,15-JAN-24,30-JAN-24
009745911,0590,2024,MAT1793,05-SEP-23,30-JAN-24
009745911,0590,2024,FOD1030,07-SEP-23,30-JAN-24
009745911,0590,2024,FOD1060,17-NOV-23,30-JAN-24
009745911,0590,2024,FOD1010,07-SEP-23,30-JAN-24
009745911,0590,2024,ELA1104,31-JAN-24,26-JUN-24
009745911,0590,2024,PED1445,05-SEP-23,30-JAN-24
009745911,0590,2024,CTR1010,05-SEP-23,
009745911,0590,2024,FOD1020,18-OCT-23,30-JAN-24
009745911,0590,2024,SCN1270,05-SEP-23,30-JAN-24
009745911,0590,2024,FOD1040,05-DEC-23,30-JAN-24
009745911,0590,2024,LDC1568,31-JAN-24,26-JUN-24
009745911,0590,2024,HCS3000,05-SEP-23,
009745911,0590,2024,FNA1400,31-JAN-24,26-JUN-24
009745911,2239,2024,SST1772,01-FEB-24,26-JUN-24
028504497,0590,2024,WLD1100,10-OCT-23,30-JAN-24
028504497,0590,2024,ELA1104,05-SEP-23,30-JAN-24
028504497,0590,2024,MAT1791,31-JAN-24,26-JUN-24
028504497,0590,2024,HSS1080,13-NOV-23,30-JAN-24
028504497,0590,2024,CTR1010,05-SEP-23,
028504497,0590,2024,SCN1270,05-SEP-23,30-JAN-24
028504497,0590,2024,WLD1130,10-OCT-23,30-JAN-24
028504497,0590,2024,HCS2020,25-JAN-24,30-JAN-24
028504497,0590,2024,LDC1289,05-SEP-23,30-JAN-24
028504497,0590,2024,WLD1060,10-OCT-23,30-JAN-24
028504497,0590,2024,FOD1010,01-FEB-24,26-JUN-24
028504497,0590,2024,HCS3040,25-JAN-24,30-JAN-24
028504497,0590,2024,PED1445,31-JAN-24,26-JUN-24
028504497,0590,2024,HCS3000,05-SEP-23,
028504497,0590,2024,FOD1030,01-FEB-24,26-JUN-24
028504497,0590,2024,SST1771,31-JAN-24,26-JUN-24
044214717,0590,2024,MAT1791,31-JAN-24,26-JUN-24
044214717,0590,2024,HSA3521,16-OCT-23,30-JAN-24
044214717,0590,2024,COS1020,21-SEP-23,30-JAN-24
044214717,0590,2024,SSN2171,09-FEB-24,26-JUN-24
044214717,0590,2024,EST1020,30-NOV-23,30-JAN-24
044214717,0590,2024,CTR1010,05-SEP-23,
044214717,0590,2024,HSA3511,16-OCT-23,30-JAN-24
044214717,0590,2024,SCN1270,05-SEP-23,30-JAN-24
044214717,0590,2024,HSA3900,08-SEP-23,30-JAN-24
044214717,0590,2024,SSN2172,09-FEB-24,26-JUN-24
044214717,0590,2024,HSA3436,01-NOV-23,30-JAN-24
044214717,0590,2024,PED1445,31-JAN-24,26-JUN-24
044214717,0590,2024,COS1010,21-SEP-23,30-JAN-24
044214717,0590,2024,HCS3000,05-SEP-23,
044214717,0590,2024,ELA1105,05-SEP-23,30-JAN-24
044214717,0590,2024,HSA3431,01-NOV-23,30-JAN-24
044214717,0590,2024,SST1771,31-JAN-24,26-JUN-24
044214717,0590,2024,EST1070,30-NOV-23,30-JAN-24
044214717,0590,2024,LDC1909,05-SEP-23,30-JAN-24
044214717,0590,2024,MAT1791,31-JAN-24,26-JUN-24
044214717,0590,2024,HSA3521,16-OCT-23,30-JAN-24
044214717,0590,2024,COS1020,21-SEP-23,30-JAN-24
044214717,0590,2024,SSN2171,09-FEB-24,26-JUN-24
044214717,0590,2024,EST1020,30-NOV-23,30-JAN-24
044214717,0590,2024,CTR1010,05-SEP-23,
044214717,0590,2024,HSA3511,16-OCT-23,30-JAN-24
044214717,0590,2024,SCN1270,05-SEP-23,30-JAN-24
044214717,0590,2024,HSA3900,08-SEP-23,30-JAN-24
044214717,0590,2024,SSN2172,09-FEB-24,26-JUN-24
044214717,0590,2024,HSA3436,01-NOV-23,30-JAN-24
044214717,0590,2024,PED1445,31-JAN-24,26-JUN-24
044214717,0590,2024,COS1010,21-SEP-23,30-JAN-24
044214717,0590,2024,HCS3000,05-SEP-23,
044214717,0590,2024,ELA1105,05-SEP-23,30-JAN-24
044214717,0590,2024,HSA3431,01-NOV-23,30-JAN-24
044214717,0590,2024,SST1771,31-JAN-24,26-JUN-24
044214717,0590,2024,EST1070,30-NOV-23,30-JAN-24
044214717,0590,2024,LDC1909,05-SEP-23,30-JAN-24
050202432,0590,2024,PED1445,05-SEP-23,30-JAN-24
050202432,0590,2024,FSL1099,31-JAN-24,26-JUN-24
050202432,0590,2024,ELA1105,31-JAN-24,26-JUN-24
050202432,0590,2024,SST1771,05-SEP-23,30-JAN-24
050202432,0590,2024,COM1145,17-NOV-23,30-JAN-24
050202432,0590,2024,COM1055,04-DEC-23,30-JAN-24
050202432,0590,2024,COM1015,12-JAN-24,30-JAN-24
050202432,0590,2024,CTR1010,05-SEP-23,
050202432,0590,2024,COM1005,25-SEP-23,30-JAN-24
050202432,0590,2024,FNA1425,31-JAN-24,26-JUN-24
050202432,0590,2024,SCN1270,05-SEP-23,30-JAN-24
050202432,0590,2024,MAT1791,31-JAN-24,26-JUN-24
050202432,0590,2024,COM1035,19-OCT-23,30-JAN-24
050202432,0590,2024,HCS3000,05-SEP-23,
025717043,0590,2024,FOD1910,15-JAN-24,30-JAN-24
025717043,0590,2024,MAT1793,05-SEP-23,30-JAN-24
025717043,0590,2024,FOD1030,07-SEP-23,30-JAN-24
025717043,0590,2024,FOD1060,17-NOV-23,30-JAN-24
025717043,0590,2024,FOD1010,07-SEP-23,30-JAN-24
025717043,0590,2024,REC1040,08-FEB-24,26-JUN-24
025717043,0590,2024,ELA1104,31-JAN-24,26-JUN-24
025717043,0590,2024,CTR1010,05-SEP-23,
025717043,0590,2024,SST1772,05-SEP-23,30-JAN-24
025717043,0590,2024,FOD1020,18-OCT-23,30-JAN-24
025717043,0590,2024,MEC1040,21-NOV-23,30-JAN-24
025717043,0590,2024,FOD1040,05-DEC-23,30-JAN-24
025717043,0590,2024,MEC3010,15-DEC-23,30-JAN-24
025717043,0590,2024,MEC1020,21-FEB-24,26-JUN-24
025717043,0590,2024,MEC1010,15-SEP-23,30-JAN-24
025717043,0590,2024,MEC1090,19-OCT-23,30-JAN-24
025717043,0590,2024,MEC1015,07-NOV-23,30-JAN-24
025717043,0590,2024,PED1445,31-JAN-24,26-JUN-24
025717043,0590,2024,HCS3000,05-SEP-23,
002294313,0590,2024,PED1445,05-SEP-23,30-JAN-24
002294313,0590,2024,CTR1010,05-SEP-23,
002294313,0590,2024,FNA1425,31-JAN-24,26-JUN-24
002294313,0590,2024,SCN1270,05-SEP-23,30-JAN-24
002294313,0590,2024,MAT1791,31-JAN-24,26-JUN-24
002294313,0590,2024,SST1771,05-SEP-23,30-JAN-24
002294313,0590,2024,SCN2231,31-JAN-24,26-JUN-24
002294313,0590,2024,ELA1105,05-SEP-23,30-JAN-24
002294313,0590,2024,HCS3000,05-SEP-23,
002294313,0590,2024,FNA1410,31-JAN-24,26-JUN-24
044302355,0590,2024,FOD1910,15-JAN-24,30-JAN-24
044302355,0590,2024,FOD1030,07-SEP-23,30-JAN-24
044302355,0590,2024,FOD1060,17-NOV-23,30-JAN-24
044302355,0590,2024,SST1771,05-SEP-23,30-JAN-24
044302355,0590,2024,FOD1010,07-SEP-23,30-JAN-24
044302355,0590,2024,CTR1010,05-SEP-23,
044302355,0590,2024,FOD1020,18-OCT-23,30-JAN-24
044302355,0590,2024,MAT1793,31-JAN-24,26-JUN-24
044302355,0590,2024,FOD1040,05-DEC-23,30-JAN-24
044302355,0590,2024,LDC1289,05-SEP-23,30-JAN-24
044302355,0590,2024,PED1445,31-JAN-24,26-JUN-24
044302355,0590,2024,HCS3000,05-SEP-23,
044302355,0590,2024,FNA1400,31-JAN-24,26-JUN-24
044302355,0590,2024,ELA1105,31-JAN-24,26-JUN-24
044302355,0590,2024,LDC1909,05-SEP-23,30-JAN-24
040217011,0590,2024,MAT1791,05-SEP-23,30-JAN-24
040217011,0590,2024,COS1010,05-FEB-24,26-JUN-24
040217011,0590,2024,PED1445,05-SEP-23,30-JAN-24
040217011,0590,2024,CTR1010,05-SEP-23,
040217011,0590,2024,HSA3900,05-FEB-24,26-JUN-24
040217011,0590,2024,COS1020,08-FEB-24,26-JUN-24
040217011,0590,2024,SCN1270,31-JAN-24,26-JUN-24
040217011,0590,2024,FOD1010,01-FEB-24,26-JUN-24
